link,pdf_links
https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2013-/-2014,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-januari-2013-kini-boleh-dimuat-turun,['documents/20124/761700/Ringgit+Ed33+Jan+2013+%28Draft7%29.pdf']
https://www.bnm.gov.my/-/newly-published-policy-on-risk-governance,[]
https://www.bnm.gov.my/-/newly-published-policies-on-single-counterparty-exposure-limit-and-single-counterparty-exposure-limit-for-islamic-banks.,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2012-kini-boleh-dimuat-turun,['documents/20124/761700/Ringgit+Ed32+Draft3_Dec2012.pdf']
https://www.bnm.gov.my/-/newly-published-guidelines-on-ibra-rebate-for-sale-based-financing,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2012-kini-boleh-dimuat-turun-1,['documents/20124/761700/Ringgit_09_2012_03.pdf']
https://www.bnm.gov.my/-/payment-card-reform-framework,[]
https://www.bnm.gov.my/-/repurchase-agreement-transactions-3,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed54+Oct+2014+v3.pdf']
https://www.bnm.gov.my/-/bnm-to-host-the-bnm-economics-research-workshop-2014-on-the-structural-challenges-of-achieving-sustained-and-inclusive-growth-,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed53+Sep+2014+v9.pdf']
https://www.bnm.gov.my/-/concept-paper-on-management-of-participating-life-policy-business,[]
https://www.bnm.gov.my/-/capital-adequacy-framework-for-financial-holding-companies-discussion-paper,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed52+Aug+2014+v5.pdf']
https://www.bnm.gov.my/-/circular-pursuant-to-the-coming-into-force-of-the-amendments-to-the-amlatfa,[]
https://www.bnm.gov.my/-/circular-pursuant-to-the-anti-money-laundering-and-anti-terrorism-financing-security-council-resolution-al-qaida-and-taliban-amendment-order-2014-1,[]
https://www.bnm.gov.my/-/concept-paper-on-payment-card-reform-framework,[]
https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2015-oleh-perdana-menteri-malaysia,['documents/20124/761697/budget2015_bm.pdf']
https://www.bnm.gov.my/-/information-on-e-payment-services-and-fees-1,[]
https://www.bnm.gov.my/-/concept-paper-on-liquidity-coverage-ratio,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed51+July+2014+v5.pdf']
https://www.bnm.gov.my/-/concept-paper-compliance,[]
https://www.bnm.gov.my/-/malaysia-has-been-selected-to-host-afi-network-s-new-headquarters,[]
https://www.bnm.gov.my/-/call-for-public-feedback-consultation-paper-on-the-netting-of-financial-agreements-bill,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-jun-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed50+Jun+2014+v4.pdf']
https://www.bnm.gov.my/-/enhancement-of-the-chiang-mai-initiative-multilateralisation,[]
https://www.bnm.gov.my/-/circular-pursuant-to-section-83-of-the-anti-money-laundering-and-anti-terrorism-financing-act-2001-amlatfa-on-the-recent-public-statement-issued-by-the-fatf,[]
https://www.bnm.gov.my/-/enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-,[]
https://www.bnm.gov.my/-/the-shariah-advisory-council-of-bank-negara-malaysia-the-sac-148th-meeting,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mei-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed49+May+2014+v4.pdf']
https://www.bnm.gov.my/-/concept-papers-ijarah-and-istisna-,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-april-2014-kini-boleh-dimuat-turun-1,['documents/20124/761697/Ringgit+Ed48+Apr+2014+v3.pdf']
https://www.bnm.gov.my/-/the-shariah-advisory-council-of-bank-negara-malaysia-the-sac-147th-meeting,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mac-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed47+Mac+2014+v10.pdf']
https://www.bnm.gov.my/-/berwaspada-dengan-panggilan-palsu-daripada-mereka-yang-mendakwa-sebagai-pegawai-bank-negara-malaysia-1,['documents/20124/761697/scam_alert_bm.pdf']
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-februari-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed46+Feb+2014+v4.pdf']
https://www.bnm.gov.my/-/online-banking-6-ways-to-stay-safe-online,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-januari-2014-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit+Ed45+Jan+2014+v3.pdf']
https://www.bnm.gov.my/-/berwaspada-dengan-panggilan-palsu-daripada-mereka-yang-mendakwa-sebagai-pegawai-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2014-/-2015,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2013-kini-boleh-dimuat-turun,['documents/20124/761697/Ringgit_12.pdf']
https://www.bnm.gov.my/-/penerbitan-manual-rujukan-mahkamah-dan-penimbang-tara-kepada-majlis-penasihat-syariah-bank-negara-malaysia,['documents/20124/761697/Manual+Rujukan+Mahkamah+dan+Penimbang+Tara.pdf']
https://www.bnm.gov.my/-/research-papers-determinants-of-financial-performance-the-case-of-general-takaful-and-insurance-companies-in-malaysia,[]
https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-wang-kertas-yang-sesuai-untuk-edaran-semula-adalah-pilihan-bijak-,[]
https://www.bnm.gov.my/-/kenyataan-mengenai-bitcoin,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-55,[]
https://www.bnm.gov.my/-/concept-paper-on-financing-facilities-with-connected-parties,[]
https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-2,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2015-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed67+Nov+2015+v11.pdf']
https://www.bnm.gov.my/-/granting-of-credit-facilities,[]
https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-3,[]
https://www.bnm.gov.my/-/awareness-programme-e-payment-options-for-government-payments-registration-is-now-closed-,[]
https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-2,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2015-kini-boleh-dimuat-turun-1,"['documents/20124/761694/Ringgit+Ed2015+Survey+Form+v1.pdf', 'documents/20124/761694/Ringgit+Ed66+Oct+2015+v3.pdf']"
https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2016-oleh-perdana-menteri-malaysia,['documents/20124/761694/Ucapan_Bajet_2016.pdf']
https://www.bnm.gov.my/-/individual-wanted-by-bnm-1,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2015-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed65+Sept+2015+v6.pdf']
https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-4,[]
https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-5,[]
https://www.bnm.gov.my/-/individual-wanted-by-bnm,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-56,[]
https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-6,[]
https://www.bnm.gov.my/-/a-2-month-celebration-of-children-s-day-at-the-bank-negara-malaysia-museum-and-art-gallery-children-s-day-at-the-museum-,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2015-kini-boleh-dimuat-turun,['documents/20124/761694/Final_Ringgit+Ogos+2015.pdf']
https://www.bnm.gov.my/-/compliance,[]
https://www.bnm.gov.my/-/concept-paper-on-kafalah,[]
https://www.bnm.gov.my/-/beware-of-spam-email-entitled-notification-of-money-laundering-involvement-,[]
https://www.bnm.gov.my/-/announcement-of-closure-of-bank-negara-malaysia-museum-art-gallery,[]
https://www.bnm.gov.my/-/pengumuman-penutupan-muzium-galeri-seni-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/statement-by-financial-markets-association-of-malaysia,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2015-kini-boleh-dimuat-turun,['documents/20124/761694/RINGGIT_July+2015_F.pdf']
https://www.bnm.gov.my/-/tabung-khas-bank-negara-malaysia-tiks2-tub2-dan-sdrs,"['documents/20124/761694/TIKS2.pdf', 'documents/20124/761694/SDRS.pdf', 'documents/20124/761694/TUB2.pdf']"
https://www.bnm.gov.my/-/book-your-seat-now-global-seminar-on-disaster-risk-financing-17-18-september-2015-,[]
https://www.bnm.gov.my/-/repurchase-agreement-transactions-2,[]
https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-capital-components-,[]
https://www.bnm.gov.my/-/concept-paper-on-capital-adequacy-framework-for-islamic-banks-capital-components-,[]
https://www.bnm.gov.my/-/amendment-to-the-enhancement-of-the-policy-and-guidelines-of-the-small-debt-resolution-scheme-sdrs-,[]
https://www.bnm.gov.my/-/request-for-proposal-on-study-of-tax-impediments-on-the-growth-of-leasing-and-factoring-in-malaysia-deadline-12.00-noon-6-august-2015,[]
https://www.bnm.gov.my/-/hijaukan-alam-sekitar-anda-dengan-wang-kertas-hampir-baharu-pada-syawal-ini,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mei-2015-kini-boleh-dimuat-turun-1,['documents/20124/761694/Ringgit+Ed61+Mei+2015+v4.pdf']
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-jun-2015-kini-boleh-dimuat-turun-1,['documents/20124/761694/Ringgit+Ed62+Jun+2015+v3.pdf']
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-april-2015-kini-boleh-dimuat-turun-1,['documents/20124/761694/Ringgit+Ed60+Apr+2015+v4.pdf']
https://www.bnm.gov.my/-/2015-national-e-payment-roadshow-moving-forward-with-e-payments,[]
https://www.bnm.gov.my/-/third-malaysia-statistics-conference-mystats-2015,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mac-2015-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed61+Mei+2015+v4.pdf']
https://www.bnm.gov.my/-/third-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers,[]
https://www.bnm.gov.my/-/my-ringgit-a-new-mobile-app-to-learn-about-malaysian-banknotes-by-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/updates-guidelines-circulars-listing-on-bank-negara-malaysia-s-website-7,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-57,[]
https://www.bnm.gov.my/-/publication-of-liquidity-coverage-ratio-final-standard,[]
https://www.bnm.gov.my/-/period-of-stay-under-the-netting-of-financial-agreements-act-2015,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-februari-2015-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed58+Feb+2015+v6.pdf']
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-januari-2015-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed57+Jan+2015+v4.pdf']
https://www.bnm.gov.my/-/biasiswa-bank-negara-malaysia-sesi-akademik-2015-/-2016,[]
https://www.bnm.gov.my/-/-kaji-selidik-maklum-balas-berkaitan-permintaan-terhadap-perlindungan-takaful-am,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-disember-2014-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed56+Dis+2014+v3.pdf']
https://www.bnm.gov.my/-/-survey-call-for-feedback-on-equity-based-venture,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2014-kini-boleh-dimuat-turun,['documents/20124/761694/Ringgit+Ed55+Nov+2014+v4.pdf']
https://www.bnm.gov.my/-/response-to-feedback-received-consultation-paper-on-the-netting-of-financial-agreements-bill,[]
https://www.bnm.gov.my/-/klibor-rate-setting,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2016-kini-boleh-dimuat-turun-1,['documents/20124/788939/Ringgit+Ed79+Nov+2016+v4.pdf']
https://www.bnm.gov.my/-/current-series-of-malaysian-banknotes-continue-to-be-legal-tender,[]
https://www.bnm.gov.my/-/perpindahan-kepada-kad-pembayaran-berasaskan-pin-untuk-transaksi-pembayaran-yang-lebih-selamat,[]
https://www.bnm.gov.my/-/update-to-frequently-asked-questions-faq-on-initiative-to-develop-the-onshore-financial-market,[]
https://www.bnm.gov.my/-/international-association-of-insurance-supervisors-iais-annual-conference-2017,[]
https://www.bnm.gov.my/-/gangguan-teknikal-perkhidmatan-telefon-ibu-pejabat-bank-negara-malaysia,[]
https://www.bnm.gov.my/-/supplementary-notice-on-foreign-exchange-administration-rules-measures-to-promote-the-development-of-malaysian-financial-market,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed78+Oct+2016+-+Final.pdf']
https://www.bnm.gov.my/-/list-of-onshore-banks-in-malaysia,[]
https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2017,[]
https://www.bnm.gov.my/-/exposure-draft-on-code-of-conduct-for-malaysia-wholesale-financial-markets,[]
https://www.bnm.gov.my/-/concept-paper-on-direct-distribution-channels-for-pure-protection-products,[]
https://www.bnm.gov.my/-/change-to-pin-based-payment-cards-for-more-secure-payment-transactions,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed77+Sep+2016+v9.pdf']
https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2017-oleh-perdana-menteri-malaysia,"['documents/20124/761691/TouchPoints_Bajet_2017bm.pdf', 'documents/20124/761691/Ucapan_Bajet_2017.pdf']"
https://www.bnm.gov.my/-/financial-technology-regulatory-sandbox-framework-2,[]
https://www.bnm.gov.my/-/concept-paper-on-stress-testing,[]
https://www.bnm.gov.my/-/beware-of-bogus-emails-using-bank-negara-malaysia-s-name-1,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-52,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed76+Aug+2016+v8.pdf']
https://www.bnm.gov.my/-/call-for-participation-in-bank-negara-malaysia-s-high-speed-pitching-session,[]
https://www.bnm.gov.my/-/shareholder-suitability,[]
https://www.bnm.gov.my/-/fifth-auction-of-malaysian-banknotes-with-special-serial-numbers,[]
https://www.bnm.gov.my/-/restricted-committed-liquidity-facility-1,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-julai-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed75+July+2016-FINAL.pdf']
https://www.bnm.gov.my/-/revocation-of-derivative-related-policy-documents-and-amendments-to-capital-adequacy-framework-basel-ii-risk-weighted-assets-,[]
https://www.bnm.gov.my/-/issuance-of-a-discussion-paper-on-fintech-regulatory-sandbox,[]
https://www.bnm.gov.my/-/call-for-papers-4th-malaysia-statistics-conference-mystats-2016-strengthening-statistical-usage-for-decisions-and-innovation-,[]
https://www.bnm.gov.my/-/restricted-committed-liquidity-facility,[]
https://www.bnm.gov.my/-/change-in-terminology-private-debt-securities-to-corporate-bond-and/or-sukuk,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-jun-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed74+June+2016+v4.pdf']
https://www.bnm.gov.my/-/financing-facilities-with-connected-parties,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-mei-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed73+Mei+2016+v4.pdf']
https://www.bnm.gov.my/-/design-competition-for-commemorative-banknotes,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-april-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed72+Apr+2016+v3.pdf']
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-53,[]
https://www.bnm.gov.my/-/design-competition-results-for-the-100th-anniversary-of-persatuan-pandu-puteri-malaysia-commemorative-coins,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-54,[]
https://www.bnm.gov.my/-/memahami-akaun-pelaburan-produk-baharu-perbankan-islam,"['documents/20124/761691/en_ia.pdf', 'documents/20124/761691/cn_ia.pdf', 'documents/20124/761691/01+INVESTMENT+ACC.pdf', 'documents/20124/761691/tm_ia.pdf', 'documents/20124/761691/bm_ia.pdf']"
https://www.bnm.gov.my/-/subjek-untuk-membantu-siasatan,[]
https://www.bnm.gov.my/-/notice-ringgit-mar2016,['documents/20124/788939/Ringgit+Ed71+Mar+2016+v5.pdf']
https://www.bnm.gov.my/-/operational-risk,[]
https://www.bnm.gov.my/-/compilation-of-shariah-standards-are-available-for-sale-during-giff-5.0,[]
https://www.bnm.gov.my/-/design-competition-results-for-the-50th-anniversary-of-yayasan-sabah-commemorative-coins,[]
https://www.bnm.gov.my/-/national-e-payment-roadshow-2016-moving-forward-with-e-payments,[]
https://www.bnm.gov.my/-/fourth-annual-bank-negara-malaysia-economics-research-workshop-call-for-papers,[]
https://www.bnm.gov.my/-/discussion-paper-on-microinsurance-and-microtakaful,[]
https://www.bnm.gov.my/-/internal-capital-adequacy-assessment-process-for-takaful-operators,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-februari-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+Ed70+Feb+2016+v3.pdf']
https://www.bnm.gov.my/-/concept-paper-on-shareholder-suitability,[]
https://www.bnm.gov.my/-/concept-paper-on-corporate-governance,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-1,[]
https://www.bnm.gov.my/-/buletin-ringgit-isu-januari-2016-kini-boleh-dimuat-turun,['documents/20124/788939/Ringgit+%28new%29+Ed69+Jan+2016+v4.pdf']
https://www.bnm.gov.my/-/bank-negara-malaysia-scholarship-programme-2016-/-2017-nurturing-excellent-talent,[]
https://www.bnm.gov.my/-/muat-turun-ucapan-pengubahsuaian-bajet-2016-oleh-perdana-menteri-malaysia,['documents/20124/761691/Perutusan_Khas_Bajet2016.pdf']
https://www.bnm.gov.my/-/trial-run-of-new-bnm-website,[]
https://www.bnm.gov.my/-/ringgit-newsletter-december-2015-issue-is-now-available-for-download.,[]
https://www.bnm.gov.my/-/calling-all-young-malaysian-scholars-world-bank-malaysia-country-office-to-award-young-researcher-prize,[]
https://www.bnm.gov.my/-/design-competition-for-commemorative-coins-2016,[]
https://www.bnm.gov.my/-/operating-cost-controls-for-life-insurance-and-family-takaful-business-1,[]
https://www.bnm.gov.my/-/leverage-ratio,[]
https://www.bnm.gov.my/-/exposure-draft-on-the-interoperable-credit-transfer-framework-1,[]
https://www.bnm.gov.my/-/anti-money-laundering-and-counter-financing-of-terrorism-aml/cft-money-services-business-sector-3-supplementary-document-no.-1-1,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-51,[]
https://www.bnm.gov.my/-/rulings-of-the-shariah-advisory-council-sac-of-bank-negara-malaysia-1,"['documents/20124/761688/Kenyataan+MPS+181_BM.pdf', 'documents/20124/761688/SAC+181st+Meeting+Statement+EN.pdf']"
https://www.bnm.gov.my/-/ringgit-newsletter-december-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed92+Dec+2017+v9.pdf']
https://www.bnm.gov.my/-/enforcement-action-against-company-conducting-illegal-deposit-taking-3,[]
https://www.bnm.gov.my/-/payment-system-forum-and-exhibition-2017-mobile-payment-the-next-wave-2,[]
https://www.bnm.gov.my/-/exposure-draft-on-shariah-governance-1,[]
https://www.bnm.gov.my/-/ringgit-newsletter-november-2017-issue-is-now-available-for-download,['documents/20124/788710/Ringgit+Ed89+Nov+2017.pdf']
https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2018-oleh-perdana-menteri-malaysia-1,"['documents/20124/761688/Budget2018.pdf', 'documents/20124/761688/Ucapan_Bajet_2018.pdf']"
https://www.bnm.gov.my/-/exposure-draft-on-operating-cost-controls-for-life-insurance-and-family-takaful-business-1,[]
https://www.bnm.gov.my/-/bank-negara-malaysia-pdrm-on-currency-education-initiative-1,[]
https://www.bnm.gov.my/-/principles-for-a-fair-and-effective-financial-market-for-the-malaysian-financial-market-1,[]
https://www.bnm.gov.my/-/exposure-draft-on-employee-screening-1,[]
https://www.bnm.gov.my/-/buletin-ringgit-keluaran-ogos-2017-kini-boleh-dimuat-turun-1,['documents/20124/788710/Ringgit+Ed88+Aug+2017+v5.pdf']
https://www.bnm.gov.my/-/keputusan-majlis-penasihat-shariah-2,['documents/20124/761688/SAC+179th+Meeting+Statement+BM.pdf']
https://www.bnm.gov.my/-/exposure-draft-for-anti-money-laundering-and-counter-financing-of-terrorism-aml/cft-money-services-business-sector-3-supplementary-document-no.-1-1,[]
https://www.bnm.gov.my/-/exposure-draft-on-outsourcing-1,[]
https://www.bnm.gov.my/-/exposure-draft-on-net-stable-funding-ratio-1,[]
https://www.bnm.gov.my/-/surat-kpd-ketua-pembangkang,['documents/20124/761688/memorandum_1MDB.pdf']
https://www.bnm.gov.my/-/tindakan-penguatkuasaan-terhadap-syarikat-yang-mengambil-deposit-secara-haram,[]
https://www.bnm.gov.my/-/financial-consumer-alert-list-of-unauthorised-companies-and-websites-has-been-updated.-50,['documents/20124/761688/20170920_FCA_EN.pdf']
https://www.bnm.gov.my/-/supplementary-notice-no.3-on-foreign-exchange-administration-rules-measures-to-promote-development-of-malaysian-financial-market-2,"['documents/20124/761688/Registration+form.pdf', 'documents/20124/761688/Supplementary+Notice+No.3.pdf']"
